,Id,monthly_rent,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4m1,r4m2,tamhog,tamviv,escolari,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu6,epared1,etecho1,eviv1,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,region_central,region_chorotega,region_pacifico_central,region_brunca,region_huetar_atlantica,region_huetar_norte,zona_urbana,zona_rural,age,Target,tech_individuo,tech_hogar,monthly_rent_log,bedrooms_to_rooms,rent_to_rooms,SQBage,SQBhogar_total,child_dependency,rooms_per_person,female_weight,male_weight,edu_jefe
5166,ID_2032acb65,26500.0,0,5,0,1,1,0,0.0,0,2,0,2,4,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,df567d96e,3,1,0,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,12,2,1,9.0,10.184900011974314,0.6,5300.0,144,16,0.75,0.8,0.25,0.25,9
5167,ID_42d58ac28,26500.0,0,5,0,1,1,0,0.0,0,2,0,2,4,4,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,df567d96e,3,1,0,0,0,0,0,0,1,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,18,2,1,9.0,10.184900011974314,0.6,5300.0,324,16,0.75,0.8,0.25,0.25,9
5168,ID_880e28a39,26500.0,0,5,0,1,1,0,0.0,0,2,0,2,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,df567d96e,3,1,0,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,44,2,1,9.0,10.184900011974314,0.6,5300.0,1936,16,0.75,0.8,0.25,0.25,9
5169,ID_b19d94912,26500.0,0,5,0,1,1,0,0.0,0,2,0,2,4,4,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,df567d96e,3,1,0,0,0,0,0,0,1,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,15,2,1,9.0,10.184900011974314,0.6,5300.0,225,16,0.75,0.8,0.25,0.25,9
5170,ID_33e4acebf,28000.0,0,5,0,1,1,0,0.0,1,1,1,1,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f9c2c1a9e,2,2,0,0,1,0,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,46,1,1,4.0,10.239959789157341,0.6,5600.0,2116,16,0.5,0.8,0.25,0.25,9
5171,ID_769a5613c,28000.0,0,5,0,1,1,0,0.0,1,1,1,1,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f9c2c1a9e,2,2,0,1,0,0,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,3,1,1,4.0,10.239959789157341,0.6,5600.0,9,16,0.5,0.8,0.25,0.25,9
5172,ID_b8d04261f,28000.0,0,5,0,1,1,0,0.0,1,1,1,1,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f9c2c1a9e,2,2,0,1,0,0,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,1,4.0,10.239959789157341,0.6,5600.0,0,16,0.5,0.8,0.25,0.25,9
5173,ID_79b9d7b6d,28000.0,0,5,0,1,1,0,0.0,1,1,1,1,4,4,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,f9c2c1a9e,2,2,0,0,0,0,1,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,29,1,1,4.0,10.239959789157341,0.6,5600.0,841,16,0.5,0.8,0.25,0.25,9
5174,ID_ed3ce1f35,83000.0,0,4,0,1,1,1,2.0,0,1,1,1,3,3,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b620fe776,1,2,0,0,0,0,0,0,0,0,1,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,35,4,4,16.0,11.326595886778735,0.5,20750.0,1225,9,0.3333333333333333,0.75,0.4444444444444444,0.1111111111111111,196
5175,ID_89a287bf4,83000.0,0,4,0,1,1,1,2.0,0,1,1,1,3,3,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,b620fe776,1,2,0,0,0,0,0,0,0,0,1,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,34,4,4,16.0,11.326595886778735,0.5,20750.0,1156,9,0.3333333333333333,0.75,0.4444444444444444,0.1111111111111111,196
5176,ID_3a617ddb0,83000.0,0,4,0,1,1,1,2.0,0,1,1,1,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,b620fe776,1,2,0,1,0,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,4,4,4,16.0,11.326595886778735,0.5,20750.0,16,9,0.3333333333333333,0.75,0.4444444444444444,0.1111111111111111,196
5177,ID_c21eecdc7,164714.2857142857,0,5,0,1,1,0,0.0,0,1,0,2,3,3,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,66226299a,0,3,0,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,1,20,4,1,36.0,12.011967650195883,0.6,32942.857142857145,400,9,0.0,0.6,0.4444444444444444,0.1111111111111111,121
5178,ID_2d623678d,164714.2857142857,0,5,0,1,1,0,0.0,0,1,0,2,3,3,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66226299a,0,3,0,0,0,0,0,1,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,1,56,4,1,36.0,12.011967650195883,0.6,32942.857142857145,3136,9,0.0,0.6,0.4444444444444444,0.1111111111111111,121
5179,ID_10ab2f6f9,164714.2857142857,0,5,0,1,1,0,0.0,0,1,0,2,3,3,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66226299a,0,3,0,0,0,0,0,0,1,0,0,0,3,1.0,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,1,50,4,1,36.0,12.011967650195883,0.6,32942.857142857145,2500,9,0.0,0.6,0.4444444444444444,0.1111111111111111,121
5180,ID_b7934afe1,100000.0,0,4,0,1,1,0,0.0,1,1,0,1,3,3,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90c5d3d88,1,2,0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,34,4,1,4.0,11.512925464970229,0.5,25000.0,1156,9,0.3333333333333333,0.75,0.1111111111111111,0.4444444444444444,64
5181,ID_34fac9538,100000.0,0,4,0,1,1,0,0.0,1,1,0,1,3,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,90c5d3d88,1,2,0,0,1,0,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,11,4,1,4.0,11.512925464970229,0.5,25000.0,121,9,0.3333333333333333,0.75,0.1111111111111111,0.4444444444444444,64
5182,ID_e4d368768,100000.0,0,4,0,1,1,0,0.0,1,1,0,1,3,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90c5d3d88,1,2,0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,34,4,1,4.0,11.512925464970229,0.5,25000.0,1156,9,0.3333333333333333,0.75,0.1111111111111111,0.4444444444444444,64
5183,ID_897e84e11,83000.0,0,4,0,1,1,0,0.0,0,0,0,2,2,2,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,58669d6f5,0,2,0,0,0,0,0,0,0,0,1,0,2,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,27,4,1,9.0,11.326595886778735,0.5,20750.0,729,4,0.0,0.5,1.0,0.0,36
5184,ID_d7b61140a,83000.0,0,4,0,1,1,0,0.0,0,0,0,2,2,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,58669d6f5,0,2,0,0,0,1,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,60,4,1,9.0,11.326595886778735,0.5,20750.0,3600,4,0.0,0.5,1.0,0.0,36
5185,ID_1815b0a6e,110000.0,0,4,0,1,1,0,0.0,1,2,0,1,4,4,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5d3d1fd05,2,2,0,0,0,0,0,0,0,0,1,0,3,1.3333334,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,43,4,1,16.0,11.608235644774552,0.75,27500.0,1849,16,0.5,1.0,0.0625,0.5625,225
5186,ID_67c20898c,110000.0,0,4,0,1,1,0,0.0,1,2,0,1,4,4,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5d3d1fd05,2,2,0,0,0,0,1,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,14,4,1,16.0,11.608235644774552,0.75,27500.0,196,16,0.5,1.0,0.0625,0.5625,225
5187,ID_e4bde70a3,110000.0,0,4,0,1,1,0,0.0,1,2,0,1,4,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5d3d1fd05,2,2,0,0,1,0,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,11,4,1,16.0,11.608235644774552,0.75,27500.0,121,16,0.5,1.0,0.0625,0.5625,225
5188,ID_ee163b02e,110000.0,0,4,0,1,1,0,0.0,1,2,0,1,4,4,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5d3d1fd05,2,2,0,0,0,0,1,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,39,4,1,16.0,11.608235644774552,0.75,27500.0,1521,16,0.5,1.0,0.0625,0.5625,225
5189,ID_256a12ccc,83000.0,0,4,0,1,1,0,0.0,0,1,0,0,1,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7c014f3e7,0,1,0,0,0,0,1,0,0,0,0,0,2,0.5,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,52,4,1,4.0,11.326595886778735,0.5,20750.0,2704,1,0.0,0.25,0.0,1.0,64
5190,ID_89fa0b111,50000.0,0,5,0,1,1,0,0.0,0,3,0,0,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,e2c4ddea9,0,3,2,1,0,0,0,0,0,0,0,0,4,0.75,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,79,4,1,1.0,10.819778284410283,0.8,10000.0,6241,25,0.0,1.0,0.0,1.0,1
5191,ID_9bacc16aa,50000.0,0,5,0,1,1,0,0.0,0,3,0,0,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,e2c4ddea9,0,3,2,0,1,0,0,0,0,0,0,0,4,0.75,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,84,4,1,1.0,10.819778284410283,0.8,10000.0,7056,25,0.0,1.0,0.0,1.0,1
5192,ID_c4e538c6c,50000.0,0,5,0,1,1,0,0.0,0,3,0,0,3,3,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,e2c4ddea9,0,3,2,0,0,0,1,0,0,0,0,0,4,0.75,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,23,4,1,1.0,10.819778284410283,0.8,10000.0,529,25,0.0,1.0,0.0,1.0,1
5193,ID_007309845,164714.2857142857,0,5,0,1,1,0,0.0,1,1,0,2,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6780b71ee,1,3,0,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,5,4,1,4.0,12.011967650195883,0.6,32942.857142857145,25,16,0.25,0.8,0.25,0.25,36
5194,ID_0f6cd9605,164714.2857142857,0,5,0,1,1,0,0.0,1,1,0,2,4,4,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6780b71ee,1,3,0,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,31,4,1,4.0,12.011967650195883,0.6,32942.857142857145,961,16,0.25,0.8,0.25,0.25,36
5195,ID_dae1bda34,164714.2857142857,0,5,0,1,1,0,0.0,1,1,0,2,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6780b71ee,1,3,0,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,59,4,1,4.0,12.011967650195883,0.6,32942.857142857145,3481,16,0.25,0.8,0.25,0.25,36
5196,ID_6eec6c314,164714.2857142857,0,5,0,1,1,0,0.0,1,1,0,2,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6780b71ee,1,3,0,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,58,4,1,4.0,12.011967650195883,0.6,32942.857142857145,3364,16,0.25,0.8,0.25,0.25,36
5197,ID_25576256b,60000.0,0,3,0,1,1,0,0.0,3,2,0,1,6,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f5d4cebe4,4,2,0,1,0,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,3,2,1,4.0,11.002099841204238,0.6666666666666666,20000.0,9,36,0.6666666666666666,2.0,0.027777777777777776,0.6944444444444445,36
5198,ID_2f67e06ba,60000.0,0,3,0,1,1,0,0.0,3,2,0,1,6,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,f5d4cebe4,4,2,0,0,0,1,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,33,2,1,4.0,11.002099841204238,0.6666666666666666,20000.0,1089,36,0.6666666666666666,2.0,0.027777777777777776,0.6944444444444445,36
5199,ID_d1959dd29,60000.0,0,3,0,1,1,0,0.0,3,2,0,1,6,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f5d4cebe4,4,2,0,0,0,1,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,33,2,1,4.0,11.002099841204238,0.6666666666666666,20000.0,1089,36,0.6666666666666666,2.0,0.027777777777777776,0.6944444444444445,36
5200,ID_834e3ab65,60000.0,0,3,0,1,1,0,0.0,3,2,0,1,6,6,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,f5d4cebe4,4,2,0,0,0,0,1,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,13,2,1,4.0,11.002099841204238,0.6666666666666666,20000.0,169,36,0.6666666666666666,2.0,0.027777777777777776,0.6944444444444445,36
5201,ID_19bd490d9,60000.0,0,3,0,1,1,0,0.0,3,2,0,1,6,6,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f5d4cebe4,4,2,0,0,1,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,9,2,1,4.0,11.002099841204238,0.6666666666666666,20000.0,81,36,0.6666666666666666,2.0,0.027777777777777776,0.6944444444444445,36
5202,ID_651fb65f8,60000.0,0,3,0,1,1,0,0.0,3,2,0,1,6,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f5d4cebe4,4,2,0,1,0,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,2,1,4.0,11.002099841204238,0.6666666666666666,20000.0,0,36,0.6666666666666666,2.0,0.027777777777777776,0.6944444444444445,36
5203,ID_d781d54b0,80000.0,0,4,0,1,1,0,0.0,0,2,0,1,3,3,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,f278fd7b0,1,2,0,0,0,0,1,0,0,0,0,0,2,1.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,16,2,1,9.0,11.289781913656018,0.5,20000.0,256,9,0.3333333333333333,0.75,0.1111111111111111,0.4444444444444444,49
5204,ID_2af70779c,80000.0,0,4,0,1,1,0,0.0,0,2,0,1,3,3,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,f278fd7b0,1,2,0,0,0,0,0,1,0,0,0,0,2,1.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,39,2,1,9.0,11.289781913656018,0.5,20000.0,1521,9,0.3333333333333333,0.75,0.1111111111111111,0.4444444444444444,49
5205,ID_e54214a13,80000.0,0,4,0,1,1,0,0.0,0,2,0,1,3,3,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f278fd7b0,1,2,0,0,0,0,1,0,0,0,0,0,2,1.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,49,2,1,9.0,11.289781913656018,0.5,20000.0,2401,9,0.3333333333333333,0.75,0.1111111111111111,0.4444444444444444,49
5206,ID_a4bb4d234,300000.0,0,5,0,1,1,1,1.0,0,2,0,2,4,4,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2df492fe7,2,2,0,0,0,0,1,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,18,4,4,36.0,12.611537753638338,0.6,60000.0,324,16,0.5,0.8,0.25,0.25,25
5207,ID_177378bff,300000.0,0,5,0,1,1,1,1.0,0,2,0,2,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2df492fe7,2,2,0,0,0,1,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,53,4,4,36.0,12.611537753638338,0.6,60000.0,2809,16,0.5,0.8,0.25,0.25,25
5208,ID_2e489189e,300000.0,0,5,0,1,1,1,1.0,0,2,0,2,4,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2df492fe7,2,2,0,0,1,0,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,42,4,4,36.0,12.611537753638338,0.6,60000.0,1764,16,0.5,0.8,0.25,0.25,25
